order_id,customer_id,product_id,quantity,sale_date,payment_method
12473,121,50,6,2025-10-04,UPI
12474,97,1,1,2025-07-31,Debit Card
12475,360,47,4,2024-06-07,Credit Card
12476,276,5,7,2025-02-24,UPI
12477,28,50,8,2024-04-19,Net Banking
12478,385,44,7,2025-02-25,Cash
12479,66,42,3,2025-01-21,UPI
12480,274,20,1,2025-11-14,Debit Card
12481,158,19,4,2025-05-06,Debit Card
12482,245,25,6,2025-06-12,Cash
12483,104,25,8,2024-11-15,Cash
12484,234,27,7,2024-11-30,Credit Card
12485,489,9,7,2024-10-31,Credit Card
12486,132,25,9,2024-10-02,Credit Card
12487,37,27,7,2024-04-12,Credit Card
12488,61,14,10,2024-10-13,Credit Card
12489,204,48,1,2026-02-07,Cash
12490,359,13,5,2025-04-22,UPI
12491,476,23,8,2026-01-05,Credit Card
12492,12,28,7,2024-10-23,UPI
12493,194,13,4,2025-09-20,Net Banking
12494,500,50,7,2024-08-26,Debit Card
12495,372,26,10,2024-12-12,Cash
12496,311,3,5,2024-11-16,Credit Card
12497,215,43,10,2024-04-11,Cash
12498,17,46,3,2026-02-25,Credit Card
12499,131,37,1,2025-05-02,UPI
12500,270,36,6,2025-11-27,Credit Card
12501,368,1,2,2025-11-28,Net Banking
12502,336,50,10,2025-10-29,Debit Card
12503,389,21,9,2024-07-13,Net Banking
12504,251,43,1,2024-08-03,Net Banking
12505,442,3,10,2025-07-23,Credit Card
12506,130,15,5,2025-04-16,Credit Card
12507,392,43,8,2024-11-15,Cash
12508,388,23,3,2026-01-17,Cash
12509,258,12,7,2025-11-02,Cash
12510,182,23,2,2024-10-19,Debit Card
12511,300,39,4,2024-09-23,Credit Card
12512,11,5,7,2024-03-13,Cash
12513,107,32,6,2025-07-09,UPI
12514,304,13,9,2026-01-19,Debit Card
12515,345,6,2,2024-06-18,UPI
12516,227,31,5,2024-11-06,Net Banking
12517,225,31,2,2026-02-24,UPI
12518,462,9,7,2024-03-06,Net Banking
12519,79,24,6,2024-03-26,Net Banking
12520,386,29,7,2024-11-11,UPI
12521,21,4,10,2025-08-07,Credit Card
12522,84,17,1,2025-11-21,Debit Card
12523,50,3,3,2025-11-09,Cash
12524,232,48,2,2025-05-23,Cash
12525,315,5,5,2024-10-21,Net Banking
12526,256,2,10,2025-07-16,UPI
12527,79,7,1,2025-07-04,Cash
12528,435,49,3,2024-04-14,Credit Card
12529,13,30,6,2025-01-28,Cash
12530,174,3,9,2025-08-19,Cash
12531,131,26,4,2025-12-13,Credit Card
12532,49,15,5,2025-02-24,UPI
12533,22,40,1,2026-02-14,UPI
12534,103,28,7,2024-11-11,Credit Card
12535,77,17,8,2024-12-12,Cash
12536,7,32,6,2025-10-23,Cash
12537,242,12,5,2025-08-27,Credit Card
12538,127,14,7,2026-03-06,Cash
12539,440,35,4,2024-07-13,UPI
12540,353,31,6,2024-08-05,Cash
12541,362,17,6,2025-12-11,Debit Card
12542,357,15,1,2025-01-09,UPI
12543,253,35,10,2024-07-26,Debit Card
12544,276,26,6,2024-09-30,Credit Card
12545,109,34,5,2024-07-29,Debit Card
12546,106,48,8,2025-04-25,Net Banking
12547,142,1,6,2024-04-03,UPI
12548,274,29,3,2024-11-26,Net Banking
12549,304,49,5,2024-06-24,Debit Card
12550,136,10,1,2025-08-07,UPI
12551,150,17,6,2026-02-10,Cash
12552,402,16,8,2024-03-16,Credit Card
12553,176,26,8,2024-11-30,Credit Card
12554,276,32,7,2026-02-18,Net Banking
12555,145,7,1,2024-05-22,UPI
12556,87,18,5,2025-10-19,Cash
12557,254,28,9,2026-01-05,Debit Card
12558,110,45,1,2024-12-21,Credit Card
12559,264,19,3,2025-06-28,Cash
12560,447,5,4,2025-02-04,UPI
12561,116,41,6,2024-12-30,UPI
12562,24,13,9,2025-08-08,Net Banking
12563,80,20,5,2025-08-19,Debit Card
12564,442,16,10,2025-09-25,Credit Card
12565,12,6,1,2024-08-25,Net Banking
12566,101,48,8,2025-06-30,Cash
12567,468,50,1,2024-06-11,Cash
12568,456,34,4,2025-08-14,UPI
12569,103,1,7,2025-08-30,UPI
12570,180,26,3,2025-04-22,Debit Card
12571,233,3,8,2024-07-04,Cash
12572,260,18,3,2025-07-27,Cash
12573,195,26,3,2024-09-29,UPI
12574,410,7,4,2024-12-08,UPI
12575,40,37,3,2025-12-22,Net Banking
12576,4,45,10,2025-01-09,Net Banking
12577,390,46,7,2025-08-25,Cash
12578,195,15,3,2025-11-08,UPI
12579,427,30,10,2025-04-21,Credit Card
12580,382,22,6,2026-02-22,Debit Card
12581,145,2,10,2025-08-09,Debit Card
12582,309,42,10,2025-11-07,Credit Card
12583,347,27,8,2024-07-18,Net Banking
12584,408,8,1,2026-01-28,Cash
12585,417,20,2,2026-01-02,Debit Card
12586,452,39,8,2025-05-02,Credit Card
12587,157,8,10,2024-12-09,Credit Card
12588,195,41,5,2024-10-10,Credit Card
12589,425,28,9,2025-09-08,Credit Card
12590,123,2,1,2024-11-29,Cash
12591,384,4,4,2025-11-08,Cash
12592,13,47,4,2024-05-20,UPI
12593,390,18,1,2025-01-14,Net Banking
12594,194,17,4,2025-11-25,Credit Card
12595,342,43,7,2024-08-07,Net Banking
12596,268,49,4,2024-03-24,UPI
12597,388,10,1,2024-09-23,Cash
12598,176,37,9,2024-11-10,Net Banking
12599,391,7,9,2025-03-01,Net Banking
12600,488,34,4,2024-11-03,Cash
12601,108,8,10,2024-06-13,Cash
12602,63,22,10,2025-08-19,Credit Card
12603,496,26,2,2024-12-10,Cash
12604,485,29,9,2026-01-20,Net Banking
12605,485,33,6,2025-12-09,Net Banking
12606,433,12,2,2024-05-09,UPI
12607,238,8,6,2024-03-16,Net Banking
12608,344,21,2,2025-06-04,Cash
12609,346,45,10,2024-10-06,Net Banking
12610,212,26,6,2025-12-31,Credit Card
12611,272,44,7,2024-06-12,UPI
12612,281,34,5,2026-02-17,UPI
12613,222,40,8,2024-11-27,UPI
12614,8,24,8,2025-02-14,Net Banking
12615,35,36,8,2025-06-04,UPI
12616,196,44,9,2025-12-10,Credit Card
12617,256,14,3,2025-05-25,Credit Card
12618,13,47,4,2024-08-01,UPI
12619,475,6,3,2025-03-14,UPI
12620,427,10,4,2024-05-11,Credit Card
12621,500,41,2,2025-07-27,Net Banking
12622,138,10,5,2026-01-13,Net Banking
12623,7,29,3,2025-02-05,Net Banking
12624,414,29,7,2025-11-15,Debit Card
12625,466,23,4,2025-01-09,Credit Card
12626,349,49,8,2025-10-23,Credit Card
12627,292,45,6,2025-12-15,UPI
12628,390,42,7,2025-05-13,Credit Card
12629,423,12,6,2024-12-02,UPI
12630,312,37,7,2024-06-05,Debit Card
12631,485,23,2,2025-07-07,Credit Card
12632,80,7,8,2024-10-12,Debit Card
12633,220,41,3,2024-12-02,UPI
12634,273,5,3,2025-06-20,Debit Card
12635,296,3,5,2026-02-20,Cash
12636,498,21,4,2024-06-12,UPI
12637,13,17,10,2026-01-31,UPI
12638,278,21,7,2024-11-08,Cash
12639,96,31,2,2026-02-01,Debit Card
12640,174,31,6,2024-08-31,UPI
12641,39,49,10,2024-08-01,Cash
12642,151,28,6,2025-10-25,Credit Card
12643,109,50,10,2024-06-04,UPI
12644,78,29,2,2025-01-09,Net Banking
12645,452,32,1,2025-01-03,UPI
12646,259,29,1,2024-10-12,Credit Card
12647,353,3,8,2025-02-09,Net Banking
12648,118,3,5,2025-09-26,Debit Card
12649,147,24,4,2025-08-02,Credit Card
12650,458,1,9,2025-02-19,Credit Card
12651,71,12,3,2025-06-02,Net Banking
12652,168,13,4,2025-10-26,Credit Card
12653,71,37,6,2026-01-16,Debit Card
12654,339,11,5,2025-03-26,Net Banking
12655,442,47,7,2025-04-29,UPI
12656,36,7,8,2025-01-22,Debit Card
12657,154,40,6,2025-06-04,UPI
12658,384,23,2,2024-05-18,Debit Card
12659,233,4,7,2024-07-25,Credit Card
12660,320,20,4,2025-02-12,Cash
12661,168,27,9,2024-07-29,Cash
12662,36,10,7,2024-03-21,Cash
12663,8,47,6,2025-02-16,Debit Card
12664,113,45,9,2024-05-30,Net Banking
12665,249,15,7,2024-10-22,Cash
12666,227,11,7,2025-06-04,Debit Card
12667,444,37,4,2025-05-18,UPI
12668,408,16,3,2025-02-10,Debit Card
12669,290,46,4,2024-11-08,Net Banking
12670,236,27,2,2025-06-06,Cash
12671,189,37,7,2026-02-21,Cash
12672,298,31,4,2024-08-22,Cash
12673,77,34,8,2025-04-08,UPI
12674,203,10,8,2025-01-22,Debit Card
12675,384,15,2,2025-01-08,Credit Card
12676,240,10,4,2025-05-05,UPI
12677,235,20,4,2025-04-23,Cash
12678,203,44,10,2025-06-11,Cash
12679,499,12,8,2024-06-13,Cash
12680,307,31,2,2025-03-18,Cash
12681,311,34,9,2024-05-19,UPI
12682,108,45,7,2024-12-09,UPI
12683,42,22,9,2024-12-24,Net Banking
12684,39,14,9,2024-07-27,Debit Card
12685,96,34,7,2025-09-14,Debit Card
12686,92,22,5,2026-01-23,Net Banking
12687,223,47,8,2025-10-24,Net Banking
12688,58,39,3,2025-12-01,UPI
12689,312,8,4,2025-08-14,Credit Card
12690,346,32,8,2024-06-13,Net Banking
12691,449,46,2,2025-11-06,Debit Card
12692,67,5,8,2025-07-05,UPI
12693,234,18,8,2025-09-01,UPI
12694,167,19,7,2025-04-20,Debit Card
12695,355,14,5,2024-06-07,Net Banking
12696,144,21,4,2025-10-25,UPI
12697,210,21,3,2024-10-21,Debit Card
12698,490,14,9,2024-11-07,Net Banking
12699,115,48,3,2024-03-07,Cash
12700,4,30,10,2025-05-25,Cash
12701,73,33,2,2025-02-25,Credit Card
12702,403,28,3,2025-10-22,UPI
12703,368,12,3,2024-03-25,Net Banking
12704,116,30,4,2026-02-20,Cash
12705,403,16,10,2024-09-04,Cash
12706,331,6,2,2024-09-15,Credit Card
12707,53,40,7,2024-04-29,UPI
12708,282,38,9,2025-12-18,Net Banking
12709,266,8,3,2025-04-23,UPI
12710,195,6,3,2025-07-25,Debit Card
12711,355,43,7,2024-04-28,Debit Card
12712,385,30,10,2024-04-02,Net Banking
12713,215,40,2,2025-01-03,Net Banking
12714,73,13,8,2026-01-25,Debit Card
12715,223,3,4,2024-03-19,UPI
12716,101,49,5,2024-12-24,Net Banking
12717,495,31,5,2026-02-02,Debit Card
12718,90,29,6,2024-08-04,Debit Card
12719,285,11,5,2024-05-25,Cash
12720,87,47,10,2025-12-15,Credit Card
12721,329,36,8,2025-10-29,UPI
12722,10,7,5,2025-06-05,UPI
12723,382,50,4,2025-11-04,Credit Card
12724,475,6,10,2025-09-22,Net Banking
12725,365,20,10,2024-05-03,UPI
12726,98,37,10,2026-01-28,UPI
12727,91,26,10,2025-05-03,Debit Card
12728,361,2,9,2026-02-06,Debit Card
12729,18,21,4,2024-11-16,UPI
12730,61,50,10,2025-06-23,Cash
12731,498,38,4,2024-11-29,Credit Card
12732,167,21,10,2024-06-12,Cash
12733,284,6,10,2025-07-28,UPI
12734,295,2,4,2025-09-20,Credit Card
12735,102,12,3,2024-05-27,Cash
12736,157,33,5,2024-07-21,Credit Card
12737,90,21,7,2024-09-21,UPI
12738,365,30,1,2024-10-02,UPI
12739,267,24,1,2025-07-28,Cash
12740,472,41,1,2024-08-28,Debit Card
12741,168,29,1,2024-08-12,UPI
12742,129,10,9,2024-07-30,UPI
12743,88,48,1,2024-12-28,Cash
12744,138,42,3,2024-09-12,UPI
12745,263,2,6,2025-12-30,Credit Card
12746,354,33,7,2025-04-07,Debit Card
12747,485,12,10,2024-05-25,Debit Card
12748,70,25,5,2025-12-31,Credit Card
12749,184,3,6,2025-01-31,Credit Card
12750,123,36,7,2024-05-20,Cash
12751,275,32,4,2024-08-08,Cash
12752,49,3,8,2024-04-06,Net Banking
12753,210,40,4,2025-05-07,Debit Card
12754,210,32,9,2024-03-27,Credit Card
12755,121,30,3,2024-11-29,Credit Card
12756,429,31,10,2024-08-18,Credit Card
12757,70,13,3,2024-11-01,UPI
12758,48,42,2,2025-07-22,UPI
12759,205,21,8,2025-01-20,Debit Card
12760,161,45,3,2025-11-08,Credit Card
12761,57,20,4,2025-03-11,UPI
12762,343,49,1,2024-04-24,Debit Card
12763,257,28,10,2024-11-10,UPI
12764,54,45,8,2024-12-22,Net Banking
12765,145,36,7,2024-06-26,Net Banking
12766,371,33,1,2024-03-29,Net Banking
12767,169,49,1,2025-10-05,Net Banking
12768,45,24,8,2025-03-23,Credit Card
12769,231,19,1,2024-09-03,Net Banking
12770,109,35,4,2025-04-15,Net Banking
12771,337,15,3,2024-09-18,Cash
12772,52,8,10,2025-07-01,Credit Card
12773,382,18,4,2025-11-03,Net Banking
12774,13,32,8,2026-01-19,UPI
12775,299,42,9,2025-04-12,Net Banking
12776,70,48,5,2024-04-26,Debit Card
12777,65,5,1,2025-05-18,Cash
12778,423,42,7,2026-01-17,UPI
12779,266,11,1,2025-04-09,Credit Card
12780,477,5,3,2025-02-22,Credit Card
12781,342,38,4,2025-09-21,Net Banking
12782,29,50,1,2024-04-01,UPI
12783,208,43,8,2025-01-20,UPI
12784,237,22,1,2025-02-19,Debit Card
12785,66,48,10,2025-03-09,Cash
12786,457,8,9,2024-10-02,Credit Card
12787,318,4,6,2025-03-28,Credit Card
12788,334,41,4,2025-10-21,Cash
12789,253,28,7,2025-10-15,Net Banking
12790,234,38,8,2025-03-01,Debit Card
12791,80,29,6,2024-10-18,UPI
12792,470,11,2,2025-08-10,UPI
12793,251,43,8,2024-09-03,Net Banking
12794,195,48,5,2024-05-09,Credit Card
12795,487,38,5,2025-10-13,Credit Card
12796,9,29,5,2026-03-01,Debit Card
12797,410,8,7,2025-12-08,Cash
12798,312,3,1,2025-07-08,Cash
12799,195,17,10,2025-09-11,UPI
12800,340,1,8,2026-03-01,Debit Card
12801,177,34,10,2024-11-28,Debit Card
12802,225,27,8,2024-09-02,UPI
12803,85,44,5,2024-10-25,Net Banking
12804,142,35,7,2025-02-22,Credit Card
12805,411,22,4,2025-03-03,UPI
12806,227,21,10,2025-01-24,Net Banking
12807,377,42,10,2024-06-25,Credit Card
12808,11,17,2,2025-12-10,UPI
12809,58,15,9,2026-01-09,Debit Card
12810,70,43,6,2024-10-16,Cash
12811,355,5,9,2025-07-29,Credit Card
12812,391,43,5,2024-10-03,Cash
12813,321,28,10,2026-01-20,Credit Card
12814,311,39,3,2025-03-10,UPI
12815,123,36,3,2025-10-11,Debit Card
12816,500,4,4,2025-10-12,Cash
12817,357,28,8,2024-10-20,Credit Card
12818,95,43,1,2025-12-18,UPI
12819,462,38,10,2025-05-06,Credit Card
12820,309,16,10,2024-10-15,Net Banking
12821,404,27,1,2025-11-09,Debit Card
12822,136,5,8,2025-05-26,Cash
12823,268,44,1,2024-07-29,Debit Card
12824,72,19,9,2025-09-17,Net Banking
12825,470,39,10,2024-10-04,Credit Card
12826,217,46,9,2024-03-09,UPI
12827,11,38,10,2024-12-17,Debit Card
12828,387,18,6,2025-09-27,UPI
12829,1,21,8,2025-03-19,Credit Card
12830,328,46,9,2025-10-18,UPI
12831,452,46,9,2024-06-13,Net Banking
12832,41,30,5,2024-11-02,Credit Card
12833,240,8,9,2026-01-07,UPI
12834,351,18,7,2025-12-19,Credit Card
12835,13,50,4,2025-11-18,Cash
12836,79,31,4,2025-01-01,Net Banking
12837,4,9,3,2024-07-10,Net Banking
12838,433,29,7,2025-02-15,Credit Card
12839,57,19,8,2025-05-28,UPI
12840,88,15,7,2025-04-24,Credit Card
12841,468,17,7,2024-10-20,UPI
12842,98,33,3,2024-08-07,Credit Card
12843,308,40,10,2024-06-17,Net Banking
12844,9,19,5,2025-05-12,Debit Card
12845,471,41,10,2025-06-20,Cash
12846,170,46,5,2024-11-30,UPI
12847,476,36,7,2024-11-12,Net Banking
12848,460,35,6,2024-03-10,Net Banking
12849,344,44,1,2025-04-14,Credit Card
12850,481,43,1,2025-12-28,Cash
12851,112,21,8,2024-04-25,Net Banking
12852,216,34,8,2025-06-26,UPI
12853,182,14,5,2025-02-15,Net Banking
12854,133,29,2,2025-05-02,Debit Card
12855,362,33,10,2024-07-24,Credit Card
12856,166,38,2,2025-09-20,Debit Card
12857,313,32,4,2025-05-25,UPI
12858,60,36,4,2025-08-12,Cash
12859,220,9,5,2025-10-14,Net Banking
12860,237,25,1,2024-07-17,Net Banking
12861,39,8,5,2024-09-04,Net Banking
12862,144,42,3,2025-12-26,Net Banking
12863,95,26,5,2025-04-03,Credit Card
12864,59,21,7,2025-04-24,Debit Card
12865,391,35,8,2026-01-04,Debit Card
12866,79,43,2,2025-02-06,Debit Card
12867,433,48,7,2025-08-16,Cash
12868,110,13,9,2025-03-18,UPI
12869,492,39,4,2024-03-27,Credit Card
12870,390,17,3,2024-03-09,UPI
12871,328,25,10,2025-01-29,Credit Card
12872,189,48,8,2025-09-12,UPI
12873,281,36,9,2025-11-14,Net Banking
12874,309,45,7,2024-04-18,UPI
12875,301,16,2,2024-03-28,Cash
12876,291,7,1,2024-10-15,Net Banking
12877,462,50,2,2024-10-22,Debit Card
12878,340,17,2,2024-04-18,Debit Card
12879,333,29,2,2025-06-21,UPI
12880,152,16,4,2024-09-03,Net Banking
12881,4,27,1,2024-04-04,Net Banking
12882,490,35,7,2025-05-28,Net Banking
12883,243,6,10,2026-02-09,Credit Card
12884,356,26,9,2024-03-08,Debit Card
12885,3,47,8,2025-02-24,UPI
12886,174,31,8,2024-06-27,Cash
12887,408,2,2,2025-05-15,Debit Card
12888,146,2,3,2024-10-15,Cash
12889,462,38,9,2025-12-03,Debit Card
12890,338,17,6,2024-09-16,Debit Card
12891,54,10,5,2025-04-19,Net Banking
12892,397,12,4,2025-01-25,Debit Card
12893,434,40,2,2024-03-22,Debit Card
12894,391,45,10,2025-05-20,Debit Card
12895,372,48,8,2024-09-01,UPI
12896,72,50,10,2025-06-05,Credit Card
12897,24,31,1,2024-09-29,Cash
12898,303,38,9,2024-05-09,UPI
12899,388,47,8,2024-08-22,UPI
12900,290,27,9,2025-03-20,UPI
12901,470,35,5,2025-10-02,UPI
12902,5,28,6,2025-03-04,Credit Card
12903,170,14,9,2025-05-11,Net Banking
12904,205,36,8,2024-12-06,Debit Card
12905,138,29,2,2025-10-16,Debit Card
12906,125,21,5,2024-08-01,Net Banking
12907,267,6,10,2025-02-07,Net Banking
12908,46,6,8,2025-05-29,UPI
12909,440,6,3,2026-01-22,Cash
12910,63,36,5,2026-01-10,Debit Card
12911,433,25,5,2024-05-08,Net Banking
12912,85,7,10,2025-06-07,Debit Card
12913,150,1,7,2024-09-13,UPI
12914,132,33,6,2025-08-20,Net Banking
12915,264,20,7,2024-03-26,Debit Card
12916,130,28,3,2026-02-10,Credit Card
12917,456,1,8,2024-12-26,Credit Card
12918,489,18,6,2024-03-18,Credit Card
12919,224,4,2,2025-05-17,Credit Card
12920,28,29,10,2025-03-11,Cash
12921,190,5,3,2026-01-15,Credit Card
12922,454,2,10,2024-04-17,Net Banking
12923,310,18,4,2024-06-16,Net Banking
12924,202,47,9,2024-07-03,Credit Card
12925,376,48,9,2024-03-12,Net Banking
12926,354,28,5,2025-01-21,Cash
12927,481,3,7,2025-01-09,Net Banking
12928,359,28,5,2024-09-29,Net Banking
12929,354,17,2,2025-08-27,Debit Card
12930,179,46,3,2026-01-26,UPI
12931,205,47,10,2025-03-11,UPI
12932,428,44,5,2025-02-04,Net Banking
12933,317,33,3,2025-11-09,Net Banking
12934,88,35,3,2025-02-04,Net Banking
12935,158,38,6,2024-12-02,Debit Card
12936,178,43,5,2024-07-13,Cash
12937,375,29,8,2025-02-28,Debit Card
12938,101,27,4,2024-11-25,Cash
12939,214,48,9,2025-01-26,Debit Card
12940,337,28,5,2025-04-23,Net Banking
12941,433,45,9,2024-07-18,Net Banking
12942,353,12,9,2025-02-08,Debit Card
12943,431,49,8,2025-12-05,Net Banking
12944,117,22,2,2025-09-25,Debit Card
12945,357,19,8,2024-04-13,Cash
12946,280,26,4,2025-01-16,Cash
12947,168,3,4,2025-08-10,Cash
12948,434,45,1,2025-01-17,Net Banking
12949,428,26,2,2024-07-03,Debit Card
12950,110,36,8,2025-05-05,UPI
12951,459,23,5,2024-12-29,Cash
12952,308,17,7,2025-04-15,Debit Card
12953,331,33,3,2025-04-21,UPI
12954,414,46,7,2025-09-03,Credit Card
12955,178,36,4,2025-10-23,Debit Card
12956,27,4,7,2026-02-12,Debit Card
12957,470,9,4,2025-12-06,Debit Card
12958,76,31,2,2025-09-03,Debit Card
12959,401,13,7,2026-01-18,UPI
12960,310,22,3,2025-07-18,Net Banking
12961,424,45,3,2024-09-07,UPI
12962,177,18,1,2026-02-18,UPI
12963,186,30,6,2025-11-05,Cash
12964,351,41,1,2024-09-05,Debit Card
12965,285,45,7,2025-12-15,Credit Card
12966,300,28,4,2025-12-03,Cash
12967,318,2,10,2024-10-10,UPI
12968,459,41,5,2026-01-22,Credit Card
12969,489,27,9,2024-10-15,UPI
12970,420,44,9,2025-11-08,Cash
12971,365,13,8,2024-11-26,Cash
12972,483,4,1,2024-03-28,Net Banking
12973,204,22,1,2025-08-27,Credit Card
12974,106,17,2,2025-12-06,UPI
12975,148,21,3,2026-02-22,Net Banking
12976,330,31,8,2024-11-01,Debit Card
12977,301,38,2,2025-01-04,Net Banking
12978,90,5,7,2024-09-29,Debit Card
12979,260,44,6,2025-03-29,UPI
12980,43,41,2,2024-07-15,UPI
12981,370,36,7,2024-03-28,Cash
12982,388,10,10,2024-06-10,Net Banking
12983,435,20,5,2025-10-15,Cash
12984,219,29,10,2025-06-12,UPI
12985,76,41,10,2024-05-16,Cash
12986,170,31,10,2024-03-12,Cash
12987,139,41,1,2025-09-05,Debit Card
12988,269,26,4,2025-04-14,Debit Card
12989,342,42,9,2024-08-07,Debit Card
12990,29,7,3,2025-10-05,Debit Card
12991,75,31,10,2025-04-16,Net Banking
12992,265,14,2,2026-01-06,Net Banking
12993,22,44,10,2025-11-19,UPI
12994,190,39,9,2026-01-15,Credit Card
12995,192,31,4,2026-02-22,Credit Card
12996,437,12,6,2025-10-30,Net Banking
12997,49,21,8,2025-11-10,Debit Card
12998,393,28,10,2025-11-28,UPI
12999,411,7,5,2025-04-08,Net Banking
13000,185,48,1,2024-07-14,Cash
13001,497,38,2,2025-06-09,Cash
13002,360,20,7,2025-01-28,Credit Card
13003,167,27,1,2025-07-17,Net Banking
13004,379,47,7,2025-10-23,Net Banking
13005,461,45,2,2025-05-13,Net Banking
13006,103,31,1,2025-01-23,Debit Card
13007,203,23,3,2024-11-21,Net Banking
13008,459,13,5,2025-03-10,UPI
13009,88,40,8,2026-02-13,Net Banking
13010,321,8,3,2025-10-22,Debit Card
13011,211,12,4,2024-08-15,Net Banking
13012,431,11,3,2025-02-26,Net Banking
13013,450,27,7,2025-12-07,UPI
13014,232,24,2,2024-04-13,Net Banking
13015,8,15,9,2024-04-15,Net Banking
13016,4,39,4,2025-09-05,Cash
13017,145,29,5,2025-10-09,Debit Card
13018,157,14,2,2025-07-12,Cash
13019,399,17,3,2024-06-09,Credit Card
13020,245,29,1,2025-08-18,UPI
13021,262,35,7,2025-01-06,Net Banking
13022,352,7,9,2025-12-20,Debit Card
13023,258,7,2,2025-06-14,Cash
13024,281,25,8,2024-11-17,Credit Card
13025,377,8,1,2025-03-08,UPI
13026,149,41,6,2025-08-04,Credit Card
13027,136,42,8,2026-01-14,Net Banking
13028,407,22,2,2025-10-15,Debit Card
13029,133,8,7,2024-03-22,Net Banking
13030,205,20,4,2026-02-06,Cash
13031,389,31,3,2025-04-27,UPI
13032,445,48,5,2024-07-28,Credit Card
13033,220,16,1,2025-05-11,Cash
13034,404,27,9,2025-02-02,Debit Card
13035,276,31,3,2024-04-08,Net Banking
13036,252,35,2,2025-07-11,Credit Card
13037,200,14,3,2025-07-06,UPI
13038,73,36,7,2025-12-16,Net Banking
13039,467,39,7,2025-03-31,Debit Card
13040,94,21,7,2025-06-13,Debit Card
13041,29,10,10,2024-04-29,Net Banking
13042,207,29,1,2025-10-29,Credit Card
13043,312,34,7,2024-12-24,Cash
13044,313,32,9,2025-05-24,Debit Card
13045,167,35,8,2024-11-10,Credit Card
13046,47,38,8,2024-06-30,Cash
13047,438,37,10,2025-05-03,UPI
13048,405,33,3,2024-05-06,Net Banking
13049,75,14,9,2025-01-15,Cash
13050,113,17,3,2025-11-12,Cash
13051,355,22,5,2026-02-19,Cash
13052,79,20,1,2025-11-12,Debit Card
13053,358,5,9,2024-11-28,Cash
13054,108,31,8,2025-04-28,Credit Card
13055,482,14,4,2024-05-05,Credit Card
13056,227,42,8,2025-04-03,UPI
13057,97,28,10,2025-01-24,Net Banking
13058,177,42,2,2025-06-29,Cash
13059,117,37,8,2025-05-05,Net Banking
13060,453,8,2,2024-09-12,Debit Card
13061,260,9,1,2024-10-05,Debit Card
13062,89,44,5,2024-07-28,Net Banking
13063,344,18,4,2024-03-31,Cash
13064,235,34,10,2025-08-25,Cash
13065,205,36,3,2025-10-20,UPI
13066,306,22,10,2025-08-07,Net Banking
13067,456,20,8,2025-02-02,UPI
13068,350,37,6,2024-04-30,UPI
13069,288,42,2,2024-07-17,UPI
13070,406,6,3,2024-03-14,Cash
13071,376,34,1,2025-03-17,UPI
13072,136,7,3,2025-08-09,Cash
13073,107,45,3,2024-07-31,UPI
13074,270,27,9,2024-04-09,Cash
13075,403,11,2,2025-04-05,Cash
13076,405,22,9,2025-07-03,Cash
13077,79,22,3,2025-07-23,Net Banking
13078,434,39,10,2025-10-21,Cash
13079,118,17,10,2025-09-17,UPI
13080,86,1,4,2026-01-30,Net Banking
13081,354,42,1,2025-09-14,Net Banking
13082,74,37,5,2024-04-01,Cash
13083,477,38,10,2024-10-07,Net Banking
13084,394,8,7,2025-01-18,Credit Card
13085,359,21,7,2026-01-21,Credit Card
13086,480,9,1,2025-07-22,Net Banking
13087,94,3,9,2025-10-23,UPI
13088,49,2,5,2025-09-10,Credit Card
13089,30,21,3,2025-08-26,Cash
13090,290,19,7,2024-05-04,Net Banking
13091,226,5,5,2025-08-29,Debit Card
13092,479,38,5,2025-05-31,UPI
13093,110,7,9,2025-05-24,Cash
13094,426,34,4,2024-08-03,Credit Card
13095,57,11,3,2025-03-26,Debit Card
13096,436,23,9,2025-01-19,Credit Card
13097,164,23,10,2024-12-16,Debit Card
13098,223,8,9,2025-09-05,Cash
13099,360,29,5,2024-09-23,Credit Card
13100,463,3,9,2024-12-19,Net Banking
13101,22,5,9,2025-12-05,Credit Card
13102,100,10,3,2025-08-30,Credit Card
13103,211,25,4,2025-07-01,Net Banking
13104,153,15,9,2025-06-12,Net Banking
13105,162,29,6,2024-03-06,Net Banking
13106,36,13,8,2024-06-19,Debit Card
13107,463,25,7,2025-04-27,Net Banking
13108,332,29,4,2026-02-03,Debit Card
13109,376,25,5,2024-09-19,Credit Card
13110,479,30,6,2024-10-05,Net Banking
13111,422,22,4,2026-02-12,UPI
13112,33,3,10,2024-04-15,Debit Card
13113,212,24,10,2024-09-06,Net Banking
13114,13,50,2,2024-10-23,Debit Card
13115,304,20,3,2025-10-06,Credit Card
13116,288,21,8,2024-04-14,Credit Card
13117,189,13,8,2025-10-15,Net Banking
13118,165,9,7,2025-06-16,Credit Card
13119,178,41,8,2024-09-21,UPI
13120,193,46,1,2024-12-07,UPI
13121,246,2,3,2025-07-17,Debit Card
13122,481,36,1,2024-12-10,Cash
13123,215,18,6,2025-04-29,UPI
13124,101,30,7,2025-05-08,UPI
13125,145,11,6,2025-08-15,UPI
13126,412,41,10,2024-04-27,UPI
13127,484,9,1,2025-03-29,Debit Card
13128,143,2,6,2024-11-30,Cash
13129,20,36,7,2025-09-04,UPI
13130,456,40,9,2025-06-24,UPI
13131,459,3,2,2026-02-11,UPI
13132,211,13,8,2026-02-18,Cash
