order_id,customer_id,product_id,quantity,sale_date,payment_method
13430,79,50,8,2026-02-21,Net Banking
13431,244,43,8,2024-04-13,Credit Card
13432,430,14,1,2024-08-11,Debit Card
13433,401,25,2,2025-03-16,Cash
13434,168,33,7,2026-01-04,Net Banking
13435,500,25,3,2025-07-24,Cash
13436,259,47,1,2025-08-12,UPI
13437,86,25,4,2025-07-16,UPI
13438,7,19,7,2025-02-15,Cash
13439,454,1,3,2024-12-01,Credit Card
13440,192,6,2,2024-10-17,UPI
13441,392,28,4,2025-11-29,Debit Card
13442,26,7,9,2025-08-05,UPI
13443,417,8,6,2025-05-27,Net Banking
13444,200,1,10,2024-12-04,Credit Card
13445,47,15,3,2024-11-05,UPI
13446,141,23,5,2025-01-15,Net Banking
13447,145,49,3,2025-11-19,Net Banking
13448,255,6,2,2025-09-04,Cash
13449,15,15,10,2025-11-22,Net Banking
13450,158,1,9,2024-03-27,UPI
13451,482,48,4,2026-02-19,UPI
13452,432,19,3,2025-06-01,UPI
13453,65,36,9,2025-07-09,Net Banking
13454,428,44,5,2025-03-03,Cash
13455,468,39,5,2025-12-18,Credit Card
13456,99,11,5,2025-01-27,Cash
13457,366,29,6,2025-12-19,Net Banking
13458,261,39,5,2024-11-08,Net Banking
13459,384,32,6,2024-08-14,Net Banking
13460,46,1,1,2024-10-30,Debit Card
13461,211,49,9,2024-05-05,Net Banking
13462,156,37,10,2025-06-27,UPI
13463,302,27,2,2025-05-02,UPI
13464,21,18,5,2024-09-20,UPI
13465,74,49,9,2025-10-08,Debit Card
13466,105,47,2,2026-02-21,Credit Card
13467,424,29,5,2025-07-03,Cash
13468,384,44,4,2025-11-25,UPI
13469,38,41,3,2025-10-22,UPI
13470,440,5,1,2025-06-23,Credit Card
13471,144,2,9,2025-06-27,Credit Card
13472,168,48,2,2024-08-29,Debit Card
13473,421,8,4,2024-05-28,Net Banking
13474,420,11,9,2025-11-17,UPI
13475,19,46,8,2024-08-09,Cash
13476,279,33,7,2025-02-16,Credit Card
13477,455,8,7,2025-08-31,UPI
13478,468,27,4,2024-06-14,Credit Card
13479,451,50,5,2024-07-08,UPI
13480,489,19,9,2025-07-29,Credit Card
13481,84,7,9,2025-08-11,Credit Card
13482,76,39,3,2025-11-29,Credit Card
13483,219,38,1,2025-11-02,Cash
13484,369,4,6,2025-03-30,Net Banking
13485,359,17,4,2024-04-30,Cash
13486,405,19,1,2025-08-27,Net Banking
13487,256,34,9,2026-01-07,Cash
13488,215,4,3,2025-04-11,Debit Card
13489,198,40,5,2025-03-15,Net Banking
13490,309,38,7,2025-02-18,UPI
13491,134,41,10,2025-08-30,Net Banking
13492,43,43,6,2025-07-09,Debit Card
13493,217,17,5,2024-04-14,Cash
13494,163,16,2,2025-02-17,Cash
13495,382,26,2,2024-11-14,Cash
13496,345,48,5,2025-11-30,Debit Card
13497,152,12,2,2026-02-09,Debit Card
13498,482,43,4,2025-08-19,Credit Card
13499,475,19,10,2024-10-31,Cash
13500,167,7,6,2025-01-08,Credit Card
13501,114,17,8,2024-11-02,Cash
13502,113,48,4,2025-07-06,UPI
13503,133,5,6,2025-07-26,Debit Card
13504,104,5,1,2026-03-07,Credit Card
13505,493,6,7,2025-05-13,Net Banking
13506,455,29,5,2025-10-30,Credit Card
13507,452,5,2,2024-04-18,Cash
13508,299,46,7,2024-05-25,UPI
13509,350,13,7,2025-04-11,UPI
13510,162,40,1,2024-07-11,Credit Card
13511,278,11,6,2024-04-04,Debit Card
13512,110,32,2,2025-01-23,Net Banking
13513,80,1,8,2025-09-20,Credit Card
13514,411,33,1,2025-12-30,Cash
13515,196,45,2,2025-07-27,UPI
13516,28,24,4,2025-02-15,Debit Card
13517,275,39,6,2025-09-30,Net Banking
13518,92,23,4,2024-10-20,Credit Card
13519,418,35,5,2024-03-10,UPI
13520,137,25,1,2025-10-31,Debit Card
13521,43,14,6,2024-12-19,UPI
13522,18,24,8,2024-05-10,Credit Card
13523,323,34,6,2025-01-17,Cash
13524,343,38,9,2026-01-02,Cash
13525,165,3,4,2024-08-08,Debit Card
13526,390,11,2,2026-02-05,Credit Card
13527,279,50,5,2025-03-11,UPI
13528,286,8,6,2025-04-14,Cash
13529,26,35,2,2024-12-11,Net Banking
13530,496,45,8,2025-03-30,UPI
13531,460,35,5,2025-05-02,Cash
13532,337,46,3,2025-12-30,Cash
13533,17,26,8,2025-11-05,UPI
13534,265,44,9,2025-08-10,Credit Card
13535,411,46,2,2025-02-07,Cash
13536,390,2,1,2024-10-11,Cash
13537,434,34,10,2024-08-22,Credit Card
13538,180,40,5,2024-07-28,Credit Card
13539,313,42,4,2024-07-28,UPI
13540,269,41,3,2025-06-22,Debit Card
13541,311,28,1,2025-03-08,Net Banking
13542,495,12,1,2024-12-20,Debit Card
13543,426,25,10,2025-04-07,Net Banking
13544,368,26,8,2024-04-17,Credit Card
13545,310,17,2,2024-11-25,Cash
13546,461,42,3,2025-06-24,Net Banking
13547,275,37,5,2025-05-21,Debit Card
13548,193,24,6,2024-05-30,UPI
13549,165,9,8,2025-02-12,Net Banking
13550,363,26,2,2025-01-27,UPI
13551,91,33,9,2025-09-17,Cash
13552,23,12,10,2024-05-08,Credit Card
13553,440,39,6,2026-02-01,Credit Card
13554,180,25,3,2024-06-04,Cash
13555,318,1,9,2024-03-25,Credit Card
13556,117,48,9,2024-07-08,Credit Card
13557,488,30,2,2025-09-14,Debit Card
13558,52,46,8,2024-11-20,Cash
13559,133,41,1,2026-02-02,Debit Card
13560,398,44,7,2024-05-20,Cash
13561,493,38,2,2024-12-02,UPI
13562,451,47,4,2026-02-14,Net Banking
13563,78,9,6,2024-09-17,UPI
13564,351,31,4,2024-08-25,UPI
13565,305,45,9,2024-03-25,Credit Card
13566,432,16,2,2025-02-24,Net Banking
13567,188,3,3,2025-08-01,Credit Card
13568,85,50,4,2024-12-13,UPI
13569,456,22,9,2024-07-19,Cash
13570,264,45,6,2025-05-22,Cash
13571,215,11,4,2025-09-24,Net Banking
13572,460,4,10,2024-07-03,UPI
13573,23,19,8,2026-03-07,Net Banking
13574,426,32,6,2024-08-14,UPI
13575,380,15,3,2024-05-12,Net Banking
13576,196,30,6,2024-06-10,UPI
13577,391,45,2,2025-01-03,Debit Card
13578,148,35,8,2025-03-06,Debit Card
13579,445,29,8,2025-08-09,Debit Card
13580,469,25,9,2024-11-03,Cash
13581,442,30,6,2026-02-24,UPI
13582,421,27,4,2026-02-27,Net Banking
13583,3,46,7,2026-01-17,Debit Card
13584,58,24,10,2024-09-14,Cash
13585,436,40,2,2024-06-03,Cash
13586,388,31,7,2025-05-17,Debit Card
13587,63,37,10,2025-09-20,UPI
13588,135,19,5,2026-01-22,Cash
13589,302,27,6,2025-09-20,Net Banking
13590,493,47,8,2026-01-02,Net Banking
13591,398,42,7,2025-04-15,Net Banking
13592,87,12,10,2025-11-12,Net Banking
13593,461,26,3,2025-04-18,Cash
13594,495,25,1,2024-06-24,Cash
13595,234,13,6,2025-04-03,Credit Card
13596,241,1,1,2024-04-02,Credit Card
13597,321,46,6,2024-12-05,Cash
13598,121,19,5,2025-02-28,Net Banking
13599,464,20,10,2025-06-02,Credit Card
13600,426,29,5,2024-09-28,Debit Card
13601,169,25,6,2024-11-16,Cash
13602,376,9,5,2025-07-23,UPI
13603,107,38,10,2024-10-07,Debit Card
13604,462,41,10,2025-05-10,Net Banking
13605,90,45,5,2024-07-06,UPI
13606,250,2,10,2024-06-03,Debit Card
13607,441,8,5,2025-09-09,Cash
13608,432,17,7,2025-08-18,Cash
13609,148,23,8,2025-12-30,Credit Card
13610,46,18,3,2025-03-08,Debit Card
13611,341,31,7,2024-08-03,Net Banking
13612,423,7,6,2024-12-16,UPI
13613,406,27,3,2024-11-17,Net Banking
13614,91,9,10,2024-12-12,Debit Card
13615,452,41,2,2024-05-29,Cash
13616,126,33,5,2025-09-20,Cash
13617,463,25,4,2024-07-20,UPI
13618,145,12,9,2024-07-09,Net Banking
13619,193,9,4,2025-12-16,Net Banking
13620,11,36,10,2025-03-10,Cash
13621,293,2,3,2025-06-06,UPI
13622,14,28,3,2024-03-31,Credit Card
13623,424,11,1,2025-03-30,Debit Card
13624,374,9,9,2024-06-24,Debit Card
13625,444,26,5,2025-02-15,Cash
13626,216,14,1,2024-06-06,Credit Card
13627,31,36,6,2024-05-17,Net Banking
13628,317,15,6,2025-03-15,Credit Card
13629,486,2,3,2024-10-12,Net Banking
13630,450,20,3,2025-01-06,Net Banking
13631,423,34,3,2024-11-17,Debit Card
13632,157,32,5,2024-05-14,Cash
13633,400,42,3,2024-05-25,Debit Card
13634,96,7,6,2024-11-05,Cash
13635,337,22,3,2024-04-26,Net Banking
13636,316,47,6,2025-03-24,Debit Card
13637,186,30,7,2024-03-27,Cash
13638,74,22,6,2025-12-08,Credit Card
13639,300,16,10,2025-04-08,UPI
13640,343,3,1,2026-03-05,Debit Card
13641,243,38,7,2025-03-15,Net Banking
13642,294,5,7,2024-09-03,Credit Card
13643,488,27,5,2026-01-10,Credit Card
13644,100,23,2,2024-11-05,UPI
13645,418,48,4,2024-12-31,Credit Card
13646,5,23,4,2025-06-01,Credit Card
13647,168,12,4,2025-04-10,Cash
13648,414,16,1,2024-09-05,Debit Card
13649,46,50,9,2025-04-30,UPI
13650,284,13,6,2025-05-10,UPI
13651,269,45,7,2024-07-08,Cash
13652,336,15,3,2025-07-18,UPI
13653,266,22,8,2025-12-14,Cash
13654,438,5,9,2025-07-30,UPI
13655,254,38,10,2026-03-06,Credit Card
13656,211,24,5,2024-11-11,Net Banking
13657,7,50,5,2024-05-23,Cash
13658,412,9,5,2024-04-24,Credit Card
13659,202,27,7,2024-06-21,Credit Card
13660,285,22,4,2025-10-21,Cash
13661,184,6,8,2024-12-03,UPI
13662,116,20,2,2024-08-29,UPI
13663,458,13,7,2025-09-01,Credit Card
13664,405,25,10,2024-05-11,Credit Card
13665,165,11,10,2025-06-28,UPI
13666,63,35,4,2025-05-15,Cash
13667,281,32,7,2024-12-23,UPI
13668,483,33,8,2025-09-04,Credit Card
13669,328,44,5,2024-11-18,Cash
13670,399,15,10,2025-11-12,UPI
13671,169,5,8,2025-04-15,Debit Card
13672,216,4,6,2025-06-21,Cash
13673,485,22,4,2024-06-17,Debit Card
13674,155,5,3,2026-01-18,Credit Card
13675,372,23,2,2025-11-26,UPI
13676,129,32,6,2026-01-29,Credit Card
13677,446,7,8,2025-02-05,Cash
13678,321,16,10,2024-05-22,Net Banking
13679,78,8,7,2024-05-13,Debit Card
13680,391,31,7,2025-06-28,Debit Card
13681,285,49,3,2025-01-09,Cash
13682,135,24,4,2024-12-05,Debit Card
13683,359,28,5,2024-11-07,Net Banking
13684,405,32,9,2025-01-14,UPI
13685,476,35,10,2025-04-03,UPI
13686,387,39,3,2025-03-15,Credit Card
13687,224,27,3,2024-10-03,UPI
13688,79,30,2,2024-10-12,Cash
13689,338,35,1,2024-05-11,UPI
13690,364,28,2,2024-11-22,Debit Card
13691,109,20,6,2025-01-07,UPI
13692,384,3,2,2025-09-23,UPI
13693,260,31,7,2024-06-18,Credit Card
13694,360,50,5,2025-06-03,Cash
13695,49,43,2,2024-10-18,UPI
13696,365,25,3,2024-09-04,UPI
13697,1,23,5,2025-01-30,Cash
13698,445,21,9,2025-04-20,UPI
13699,265,14,10,2024-06-09,Credit Card
13700,467,27,7,2025-10-14,Debit Card
13701,19,11,8,2024-10-05,Credit Card
13702,380,2,4,2025-02-13,Debit Card
13703,432,11,10,2024-05-30,Debit Card
13704,343,23,7,2026-02-04,Cash
13705,153,10,6,2025-07-08,Net Banking
13706,103,48,1,2024-09-03,UPI
13707,4,28,7,2025-01-04,Net Banking
13708,189,40,4,2025-10-10,Net Banking
13709,158,12,10,2024-03-11,UPI
13710,463,42,8,2025-06-07,Net Banking
13711,294,4,1,2024-05-24,Net Banking
13712,58,24,9,2024-10-17,UPI
13713,484,17,4,2025-07-09,Debit Card
13714,247,38,8,2025-09-24,Cash
13715,35,7,9,2025-03-11,UPI
13716,181,30,5,2025-06-22,Net Banking
13717,57,7,9,2026-01-11,UPI
13718,470,1,4,2025-10-26,Credit Card
13719,228,40,9,2025-02-02,Debit Card
13720,419,15,8,2025-05-20,Cash
13721,146,25,2,2024-05-05,Net Banking
13722,54,7,2,2025-07-05,Debit Card
13723,299,42,1,2025-07-01,Credit Card
13724,55,19,8,2026-02-15,Cash
13725,179,41,5,2025-09-01,Cash
13726,202,13,4,2025-05-11,Debit Card
13727,74,34,8,2025-10-22,Net Banking
13728,15,39,6,2025-02-04,Cash
13729,476,13,5,2024-07-30,UPI
13730,393,32,6,2025-02-14,UPI
13731,242,48,10,2024-10-25,UPI
13732,62,48,7,2024-04-03,Debit Card
13733,475,17,1,2025-09-29,Cash
13734,173,22,10,2026-03-04,Debit Card
13735,404,4,8,2025-11-10,Credit Card
13736,328,15,8,2024-09-10,Debit Card
13737,61,3,10,2026-01-18,Cash
13738,202,16,7,2025-10-03,Debit Card
13739,280,46,8,2024-08-07,Credit Card
13740,77,21,10,2024-10-22,UPI
13741,99,42,2,2024-05-11,Credit Card
13742,456,43,6,2025-09-13,Net Banking
13743,189,8,10,2025-10-25,UPI
13744,235,38,10,2025-08-10,Credit Card
13745,43,5,9,2024-11-28,Credit Card
13746,249,50,4,2026-01-01,Net Banking
13747,72,16,3,2024-12-09,Net Banking
13748,456,43,3,2024-05-14,Debit Card
13749,59,3,10,2024-07-09,Debit Card
13750,12,29,1,2025-08-06,Cash
13751,486,28,7,2025-06-16,Debit Card
13752,467,12,7,2025-03-19,Debit Card
13753,244,4,6,2025-11-20,Credit Card
13754,287,29,6,2026-02-19,Credit Card
13755,269,16,2,2024-12-09,Cash
13756,272,35,9,2024-11-18,Debit Card
13757,429,4,3,2024-08-18,UPI
13758,318,48,9,2025-01-01,Net Banking
13759,362,41,5,2025-07-31,UPI
13760,107,3,4,2024-12-16,Credit Card
13761,265,23,9,2024-07-21,UPI
13762,265,9,9,2025-09-19,Cash
13763,93,3,10,2025-08-06,Debit Card
13764,228,12,10,2025-12-22,Credit Card
13765,350,40,1,2025-06-25,Net Banking
13766,299,8,9,2025-11-28,Debit Card
13767,450,48,3,2024-11-21,Net Banking
13768,73,8,8,2025-06-27,Credit Card
13769,492,36,1,2025-04-20,Net Banking
13770,83,12,9,2025-10-22,UPI
13771,114,23,7,2024-08-29,Cash
13772,111,9,2,2026-03-07,Net Banking
13773,280,49,10,2026-01-22,Credit Card
13774,460,10,4,2024-03-30,Net Banking
13775,87,13,5,2024-07-29,Credit Card
13776,294,20,5,2025-09-13,Net Banking
13777,220,37,7,2025-06-05,UPI
13778,357,50,7,2026-02-01,Cash
13779,415,29,9,2025-08-20,Net Banking
13780,179,2,6,2025-06-08,UPI
13781,88,43,4,2024-09-08,Net Banking
13782,229,21,8,2025-10-25,Credit Card
13783,86,15,7,2024-07-16,Debit Card
13784,19,42,3,2025-06-01,Credit Card
13785,412,43,5,2026-01-05,Debit Card
13786,259,12,7,2024-06-27,Net Banking
13787,52,40,7,2025-11-10,UPI
13788,349,43,4,2024-10-09,Net Banking
13789,31,47,3,2025-05-27,Cash
13790,407,15,9,2026-02-07,Cash
13791,2,22,7,2025-02-04,Cash
13792,362,15,4,2025-09-08,Cash
13793,379,41,4,2024-09-03,Cash
13794,55,49,1,2025-03-22,Credit Card
13795,230,46,3,2025-04-08,Net Banking
13796,290,10,9,2025-03-11,Cash
13797,25,19,4,2024-11-01,Cash
13798,383,23,10,2026-02-26,Debit Card
13799,402,2,5,2025-02-14,Credit Card
13800,185,27,2,2024-04-17,UPI
13801,450,48,4,2025-05-06,Debit Card
13802,443,34,2,2025-11-25,Net Banking
13803,432,13,4,2025-01-19,Credit Card
13804,409,34,9,2025-02-19,Debit Card
13805,269,33,9,2024-07-26,Debit Card
13806,338,23,2,2025-10-20,UPI
13807,116,9,9,2026-02-02,Cash
13808,347,13,5,2025-06-08,Debit Card
13809,281,23,6,2025-11-20,Cash
13810,209,18,10,2024-07-22,Net Banking
13811,421,7,9,2025-02-09,Cash
13812,310,5,2,2025-09-07,Credit Card
13813,193,1,4,2025-02-12,UPI
13814,124,14,10,2024-05-10,UPI
13815,462,26,5,2024-12-04,Net Banking
13816,278,7,1,2024-03-22,UPI
13817,217,20,5,2025-01-24,Credit Card
13818,153,13,4,2024-07-31,UPI
13819,46,39,7,2024-11-01,Cash
13820,226,28,9,2025-03-11,UPI
13821,173,10,7,2025-01-10,Cash
13822,374,3,8,2025-02-13,UPI
13823,486,16,1,2024-06-21,Net Banking
13824,342,31,9,2025-01-17,Cash
13825,234,33,7,2024-09-18,UPI
13826,248,49,8,2025-05-27,Credit Card
13827,275,40,1,2024-09-03,Cash
13828,468,27,8,2024-11-16,Cash
13829,25,9,7,2025-12-10,Debit Card
13830,291,23,10,2025-09-25,Credit Card
13831,161,49,9,2026-01-27,Cash
13832,498,2,2,2025-06-02,UPI
13833,47,7,8,2025-06-28,UPI
13834,361,37,4,2025-05-06,Cash
13835,28,13,6,2025-09-15,Cash
13836,347,8,5,2024-10-31,Cash
13837,99,26,7,2024-12-27,Cash
13838,422,46,10,2025-01-14,Credit Card
13839,187,43,7,2025-11-30,Debit Card
13840,477,33,4,2024-05-30,Net Banking
13841,437,7,6,2024-04-29,UPI
13842,22,45,10,2024-08-19,Net Banking
13843,297,33,2,2024-03-09,Net Banking
13844,67,8,5,2024-09-11,Net Banking
13845,17,28,2,2025-02-07,Credit Card
13846,128,42,8,2025-12-06,Cash
13847,102,31,3,2024-04-04,Debit Card
13848,187,36,1,2025-01-04,Debit Card
13849,217,12,1,2025-03-19,UPI
13850,167,32,9,2026-02-21,Credit Card
13851,284,42,10,2025-05-08,Credit Card
13852,439,38,7,2025-09-27,Credit Card
13853,467,5,6,2025-02-18,Cash
13854,209,33,2,2025-07-18,Net Banking
13855,343,10,3,2025-07-07,Credit Card
13856,442,33,6,2025-08-30,Debit Card
13857,97,28,4,2024-11-11,Net Banking
13858,356,9,5,2024-06-04,UPI
13859,102,22,3,2024-04-09,Debit Card
13860,314,9,1,2024-09-27,Credit Card
13861,308,34,2,2024-08-02,Debit Card
13862,32,43,4,2024-06-05,Net Banking
13863,14,26,8,2024-09-07,Credit Card
13864,253,27,2,2026-01-22,Cash
13865,369,18,2,2024-08-17,Debit Card
13866,140,18,10,2024-05-07,UPI
13867,394,48,1,2025-05-15,Credit Card
13868,447,50,7,2024-10-17,Net Banking
13869,385,20,4,2025-03-03,UPI
13870,73,34,7,2025-05-26,Net Banking
13871,479,44,2,2024-04-03,Debit Card
13872,303,5,2,2025-02-26,Cash
13873,414,3,8,2024-05-21,Cash
13874,261,39,6,2024-07-11,Net Banking
13875,286,15,2,2024-10-24,Net Banking
13876,435,1,7,2026-03-05,Credit Card
13877,307,4,3,2025-09-08,Cash
13878,36,20,6,2026-02-01,UPI
13879,438,7,2,2024-07-17,Credit Card
13880,361,40,4,2024-06-05,Cash
13881,51,9,4,2024-03-18,UPI
13882,298,45,10,2025-11-20,UPI
13883,198,29,9,2024-07-20,UPI
13884,40,31,2,2025-09-28,Debit Card
13885,347,4,7,2025-03-26,Cash
13886,130,42,10,2024-06-25,UPI
13887,461,41,10,2024-07-13,Credit Card
13888,57,1,6,2024-11-05,Cash
13889,280,25,10,2024-06-24,Cash
13890,261,26,8,2024-12-27,UPI
13891,215,50,8,2026-01-28,Cash
13892,119,4,7,2024-06-24,Credit Card
13893,284,42,4,2024-12-28,Credit Card
13894,335,13,7,2025-01-27,Cash
13895,266,37,2,2024-03-31,Cash
13896,3,44,9,2025-06-20,Net Banking
13897,120,25,8,2024-07-11,Credit Card
13898,225,16,6,2024-06-13,Cash
13899,433,46,6,2025-07-21,UPI
13900,26,29,9,2025-06-02,Cash
13901,450,50,7,2024-06-08,Net Banking
13902,467,39,8,2026-01-19,UPI
13903,308,9,1,2025-11-07,Credit Card
13904,206,41,3,2024-12-28,Debit Card
13905,217,33,1,2024-10-27,Credit Card
13906,422,33,8,2025-05-24,Credit Card
13907,135,37,1,2025-06-01,Net Banking
13908,488,37,2,2025-05-30,Net Banking
13909,103,3,6,2025-02-10,Debit Card
13910,436,40,8,2024-11-08,Debit Card
13911,188,3,2,2025-06-02,UPI
13912,385,3,8,2025-10-23,Cash
13913,297,40,6,2024-03-29,Cash
13914,295,25,7,2025-10-24,UPI
13915,131,21,6,2024-03-31,UPI
13916,23,28,10,2026-01-04,Debit Card
13917,371,49,2,2025-11-19,Cash
13918,307,16,5,2026-01-04,UPI
13919,250,42,8,2025-11-01,Cash
13920,26,42,5,2025-07-14,Debit Card
13921,149,43,5,2024-08-01,Debit Card
13922,141,18,6,2026-01-28,Net Banking
13923,287,47,3,2025-07-04,Credit Card
13924,224,45,3,2026-01-24,Cash
13925,32,48,2,2024-09-24,UPI
13926,391,38,3,2024-05-23,Net Banking
13927,212,10,6,2024-09-04,Net Banking
13928,434,5,3,2025-10-17,Credit Card
13929,481,16,2,2024-10-27,Net Banking
13930,148,3,2,2025-01-29,Credit Card
13931,177,43,7,2025-09-03,UPI
13932,91,50,6,2025-08-03,Net Banking
13933,240,9,8,2025-03-17,UPI
13934,340,10,9,2026-01-10,Debit Card
13935,218,43,4,2025-06-03,Credit Card
13936,283,33,4,2025-11-30,Credit Card
13937,104,42,5,2024-12-16,Net Banking
13938,458,15,10,2024-04-16,Credit Card
13939,177,12,3,2024-08-04,Net Banking
13940,289,15,9,2025-05-29,Credit Card
13941,16,14,2,2024-07-28,UPI
13942,241,25,3,2025-12-18,Cash
13943,20,31,2,2025-04-17,Credit Card
13944,121,30,7,2024-11-02,UPI
13945,85,30,1,2024-03-12,Credit Card
13946,139,42,10,2024-10-02,Debit Card
13947,493,25,10,2026-01-16,Net Banking
13948,72,3,6,2024-06-15,Cash
13949,264,18,8,2025-10-11,UPI
13950,367,18,3,2024-12-15,Net Banking
13951,251,3,2,2025-11-24,UPI
13952,328,33,3,2024-06-09,Credit Card
13953,257,10,1,2025-02-25,UPI
13954,497,5,8,2024-04-19,Debit Card
13955,456,5,9,2025-03-07,Cash
13956,479,3,6,2025-07-30,Credit Card
13957,95,12,10,2025-09-16,Net Banking
13958,189,1,5,2025-08-06,Debit Card
13959,334,44,7,2025-02-26,Cash
13960,426,6,10,2024-09-07,Cash
13961,318,49,10,2024-06-27,Cash
13962,70,12,6,2025-11-03,Credit Card
13963,169,21,5,2025-10-26,Debit Card
13964,361,8,10,2025-02-02,Credit Card
13965,448,8,9,2026-02-12,Debit Card
13966,16,31,8,2024-11-23,Debit Card
13967,276,33,7,2024-12-05,Net Banking
13968,52,14,9,2024-06-15,UPI
13969,34,35,7,2025-03-04,Credit Card
13970,386,6,3,2025-07-13,Net Banking
13971,407,42,10,2025-11-13,Debit Card
13972,97,26,7,2025-05-27,Net Banking
13973,148,33,8,2025-10-10,Debit Card
13974,92,43,2,2026-02-20,UPI
13975,299,31,9,2026-02-22,Debit Card
13976,366,39,5,2024-08-19,Debit Card
13977,127,45,5,2025-02-14,Credit Card
13978,359,41,3,2024-12-03,Debit Card
13979,126,4,6,2024-10-22,UPI
13980,113,40,10,2025-04-07,Debit Card
13981,42,37,7,2025-10-11,Net Banking
13982,315,27,3,2025-10-02,UPI
13983,273,34,5,2025-02-04,Debit Card
13984,167,8,2,2024-07-18,Cash
13985,223,50,4,2024-08-26,Net Banking
13986,225,17,10,2024-11-02,Net Banking
13987,384,33,9,2025-12-10,Credit Card
13988,380,23,10,2025-03-03,Cash
13989,175,35,2,2025-12-16,Net Banking
13990,447,8,1,2024-04-18,Cash
13991,267,29,9,2025-06-07,Debit Card
13992,9,40,6,2025-12-17,Cash
13993,192,18,7,2025-03-26,Debit Card
13994,122,4,7,2025-05-06,Net Banking
13995,7,1,7,2024-05-15,Cash
13996,321,28,3,2024-05-16,UPI
13997,12,49,5,2026-01-16,Cash
13998,134,9,5,2025-11-23,Credit Card
13999,271,5,8,2024-09-22,Credit Card
14000,392,18,6,2026-01-30,Net Banking
14001,76,24,4,2024-06-16,Credit Card
14002,87,10,1,2025-04-09,Debit Card
14003,288,19,9,2026-02-11,Cash
14004,405,1,1,2025-05-10,Cash
14005,445,27,9,2025-03-03,Debit Card
14006,450,35,9,2025-12-24,Net Banking
14007,380,29,8,2024-12-24,Credit Card
14008,343,7,9,2025-01-11,Credit Card
14009,318,2,6,2024-09-18,Cash
14010,418,19,4,2024-06-28,Net Banking
14011,100,49,2,2024-04-16,Cash
14012,158,42,3,2025-06-25,Net Banking
14013,296,45,8,2025-02-11,UPI
14014,136,38,8,2024-12-17,Debit Card
14015,270,17,7,2025-07-01,Cash
14016,90,15,1,2025-08-19,Credit Card
14017,137,3,2,2025-07-28,Credit Card
14018,306,6,2,2025-06-25,Debit Card
14019,139,33,1,2025-07-21,Credit Card
14020,318,8,7,2024-05-24,UPI
14021,8,8,5,2024-12-17,Debit Card
14022,351,48,1,2025-01-30,Debit Card
14023,465,18,6,2024-12-03,UPI
14024,15,21,3,2025-08-06,Credit Card
14025,407,28,6,2025-06-21,Cash
14026,482,26,6,2025-06-18,Credit Card
14027,307,26,6,2025-09-26,UPI
14028,403,26,6,2024-05-22,Credit Card
14029,66,28,4,2025-09-13,UPI
14030,70,9,2,2024-12-16,Credit Card
14031,378,47,2,2025-04-03,Debit Card
14032,282,9,8,2025-02-16,Debit Card
14033,387,41,5,2024-07-21,Debit Card
14034,486,6,2,2025-03-06,Credit Card
14035,295,5,8,2025-12-12,Net Banking
14036,107,17,10,2025-11-20,Net Banking
14037,352,44,2,2025-05-01,Net Banking
14038,264,3,9,2024-10-05,Net Banking
14039,423,49,2,2025-11-30,Debit Card
14040,438,36,8,2024-09-11,Net Banking
14041,369,29,9,2025-02-15,Debit Card
14042,183,26,6,2025-07-03,Net Banking
14043,149,8,6,2025-01-16,Cash
14044,185,29,5,2025-07-06,Debit Card
14045,151,29,3,2026-02-22,Cash
14046,362,8,6,2024-05-02,Credit Card
14047,191,36,2,2026-02-10,Credit Card
14048,276,21,2,2025-01-15,Cash
14049,272,9,8,2024-06-19,Cash
14050,396,48,5,2025-10-10,UPI
14051,487,24,4,2024-08-15,Cash
14052,373,18,5,2025-02-17,Cash
14053,450,27,7,2025-07-04,UPI
14054,248,27,1,2024-05-20,Credit Card
14055,407,27,5,2025-07-16,UPI
14056,198,31,7,2025-09-15,Debit Card
14057,218,47,5,2025-05-11,Net Banking
14058,93,14,2,2025-02-23,Net Banking
14059,145,39,8,2025-12-16,Cash
14060,211,20,5,2026-01-05,Credit Card
14061,78,22,2,2025-05-03,Net Banking
14062,319,40,10,2025-12-25,UPI
14063,48,29,4,2024-10-28,Debit Card
14064,295,40,5,2024-12-26,Credit Card
14065,58,40,9,2024-06-03,UPI
14066,160,16,1,2024-05-24,Cash
14067,369,50,2,2024-09-27,Credit Card
14068,492,1,7,2024-10-20,Cash
14069,297,27,2,2025-02-20,Cash
14070,137,45,4,2024-05-25,Net Banking
14071,159,9,7,2024-12-23,Debit Card
14072,172,9,7,2024-11-08,Debit Card
14073,422,40,5,2024-08-13,Net Banking
14074,400,50,4,2024-07-22,Debit Card
14075,28,11,3,2025-08-27,Credit Card
14076,22,32,5,2024-03-18,Credit Card
14077,109,3,7,2025-01-04,UPI
14078,270,46,9,2024-08-28,Net Banking
14079,471,26,9,2025-03-30,Cash
14080,354,48,4,2025-03-22,UPI
14081,475,17,1,2025-11-11,Cash
14082,125,2,7,2025-06-01,Net Banking
14083,138,29,2,2024-06-09,Cash
14084,207,46,5,2025-05-09,Credit Card
14085,79,35,10,2025-11-09,Net Banking
14086,27,35,4,2024-11-05,Cash
14087,168,18,10,2024-09-02,Debit Card
14088,261,12,9,2025-11-06,Debit Card
14089,270,11,8,2025-07-13,Debit Card
